DATE                                      VALUE
1984-02-20                                    .
1984-02-21                                    .
1984-02-22                              0.16793
1984-02-23                              1.00587
1984-02-24                             -0.49793
1984-02-27                              0.50042
1984-02-28                              0.33195
1984-02-29                             -0.41356
1984-03-01                              0.24917
1984-03-02                             -0.66280
1984-03-05                              0.66722
1984-03-06                              0.16570
1984-03-07                              1.07527
1984-03-08                              0.16367
1984-03-09                              0.32680
1984-03-12                             -0.32573
1984-03-13                              0.24510
1984-03-14                              0.32600
1984-03-15                              0.00000
1984-03-16                              0.24370
1984-03-19                              0.89141
1984-03-20                             -0.08032
1984-03-21                              0.08039
1984-03-22                              0.32129
1984-03-23                             -0.08006
1984-03-26                             -0.16026
1984-03-27                              0.00000
1984-03-28                             -0.32103
1984-03-29                             -0.08052
1984-03-30                              0.96696
1984-04-02                              0.23943
1984-04-03                              0.71656
1984-04-04                              0.15810
1984-04-05                             -0.15785
1984-04-06                             -1.10672
1984-04-09                             -0.31974
1984-04-10                              0.40096
1984-04-11                             -0.15974
1984-04-12                             -0.80000
1984-04-13                              1.37097
1984-04-16                              0.31822
1984-04-17                             -0.31721
1984-04-18                              1.03421
1984-04-19                              0.55118
1984-04-20                                    .
1984-04-23                                    .
1984-04-24                             -0.39063
1984-04-25                             -0.47059
1984-04-26                             -0.15760
1984-04-27                              0.94712
1984-04-30                              0.23456
1984-05-01                              0.00000
1984-05-02                              0.31201
1984-05-03                              0.23328
1984-05-04                              1.39643
1984-05-07                              0.45907
1984-05-08                             -0.30465
1984-05-09                              0.91673
1984-05-10                              0.30280
1984-05-11                              1.58491
1984-05-14                              0.89153
1984-05-15                             -0.73638
1984-05-16                             -0.51929
1984-05-17                              0.96943
1984-05-18                             -0.66470
1984-05-21                             -0.14870
1984-05-22                              0.67014
1984-05-23                              0.14793
1984-05-24                              1.32939
1984-05-25                              0.21866
1984-05-28                                    .
1984-05-29                                    .
1984-05-30                              0.71994
1984-05-31                             -0.57184
1984-06-01                             -2.01294
1984-06-04                             -1.54072
1984-06-05                             -0.37258
1984-06-06                              1.27150
1984-06-07                              0.00000
1984-06-08                             -0.59084
1984-06-11                              0.89153
1984-06-12                             -0.29455
1984-06-13                             -0.73855
1984-06-14                             -0.37202
1984-06-15                             -1.34429
1984-06-18                              0.45420
1984-06-19                              0.82894
1984-06-20                              2.01794
1984-06-21                              0.51282
1984-06-22                              0.14577
1984-06-25                              0.07278
1984-06-26                              0.29091
1984-06-27                             -0.21755
1984-06-28                              0.29070
1984-06-29                              0.28986
1984-07-02                              0.21676
1984-07-03                             -0.50469
1984-07-04                                    .
1984-07-05                                    .
1984-07-06                             -0.14524
1984-07-09                             -1.96364
1984-07-10                              0.37092
1984-07-11                              0.14782
1984-07-12                             -0.95941
1984-07-13                             -0.89419
1984-07-16                              0.15038
1984-07-17                              0.37538
1984-07-18                             -0.37397
1984-07-19                             -0.52553
1984-07-20                              0.83019
1984-07-23                             -0.07485
1984-07-24                             -0.29963
1984-07-25                             -1.87829
1984-07-26                             -1.30168
1984-07-27                              0.46548
1984-07-30                              0.77220
1984-07-31                             -1.07280
1984-08-01                             -0.77459
1984-08-02                             -0.54645
1984-08-03                             -1.02041
1984-08-06                              0.95163
1984-08-07                             -0.31422
1984-08-08                             -0.23641
1984-08-09                             -0.39494
1984-08-10                              0.55511
1984-08-13                              0.47319
1984-08-14                             -0.54945
1984-08-15                              0.55249
1984-08-16                             -0.31397
1984-08-17                              0.00000
1984-08-20                             -0.07874
1984-08-21                             -0.55162
1984-08-22                              0.23772
1984-08-23                              0.31621
1984-08-24                             -0.23641
1984-08-27                              1.18483
1984-08-28                              0.00000
1984-08-29                              0.15613
1984-08-30                              0.07794
1984-08-31                             -0.38941
1984-09-03                                    .
1984-09-04                                    .
1984-09-05                              0.31056
1984-09-06                             -0.85139
1984-09-07                             -0.85870
1984-09-10                             -0.62992
1984-09-11                             -0.63391
1984-09-12                              0.07974
1984-09-13                             -0.87649
1984-09-14                             -0.16077
1984-09-17                             -0.16103
1984-09-18                             -0.40323
1984-09-19                             -0.80972
1984-09-20                              0.24490
1984-09-21                              1.38436
1984-09-24                              0.56225
1984-09-25                              0.31949
1984-09-26                             -0.79618
1984-09-27                             -1.20385
1984-09-28                              1.29976
1984-10-01                              0.56135
1984-10-02                              0.00000
1984-10-03                              0.00000
1984-10-04                             -0.15949
1984-10-05                             -1.03834
1984-10-08                                    .
1984-10-09                                    .
1984-10-10                              0.00000
1984-10-11                             -0.40453
1984-10-12                             -0.24370
1984-10-15                              0.48860
1984-10-16                             -0.16207
1984-10-17                             -0.32468
1984-10-18                             -1.54723
1984-10-19                             -1.32341
1984-10-22                             -0.25147
1984-10-23                             -1.00840
1984-10-24                             -0.33956
1984-10-25                              0.76661
1984-10-26                              1.35249
1984-10-29                             -0.33361
1984-10-30                             -1.67364
1984-10-31                              0.34043
1984-11-01                             -1.10263
1984-11-02                              0.00000
1984-11-05                             -0.51458
1984-11-06                                    .
1984-11-07                                    .
1984-11-08                              0.76792
1984-11-09                             -0.84674
1984-11-12                                    .
1984-11-13                                    .
1984-11-14                              0.25467
1984-11-15                             -0.67739
1984-11-16                             -0.34101
1984-11-19                             -0.68435
1984-11-20                             -0.68906
1984-11-21                             -1.21422
1984-11-22                                    .
1984-11-23                                    .
1984-11-26                              0.35587
1984-11-27                              0.00000
1984-11-28                              0.88652
1984-11-29                              0.35149
1984-11-30                              1.40105
1984-12-03                             -0.17271
1984-12-04                             -0.34602
1984-12-05                              0.00000
1984-12-06                              0.78125
1984-12-07                              0.77519
1984-12-10                             -0.34188
1984-12-11                             -0.77187
1984-12-12                             -0.25929
1984-12-13                              1.38648
1984-12-14                             -1.19658
1984-12-17                             -0.60554
1984-12-18                             -1.74064
1984-12-19                              0.44287
1984-12-20                              0.26455
1984-12-21                             -0.26385
1984-12-24                             -0.26455
1984-12-25                                    .
1984-12-26                                    .
1984-12-27                              0.00000
1984-12-28                              0.08734
1984-12-31                              0.78534
1985-01-01                                    .
1985-01-02                                    .
1985-01-03                             -0.68376
1985-01-04                              0.43029
1985-01-07                             -1.45673
1985-01-08                             -0.43478
1985-01-09                              0.17467
1985-01-10                              0.08718
1985-01-11                              0.95819
1985-01-14                              0.08628
1985-01-15                             -0.94828
1985-01-16                              0.17406
1985-01-17                             -0.26064
1985-01-18                             -0.78397
1985-01-21                                    .
1985-01-22                                    .
1985-01-23                             -0.53239
1985-01-24                             -1.33809
1985-01-25                              0.45208
1985-01-28                              0.00000
1985-01-29                              0.00000
1985-01-30                             -0.27003
1985-01-31                              0.81227
1985-02-01                              1.07431
1985-02-04                              0.53144
1985-02-05                             -0.44053
1985-02-06                              0.88496
1985-02-07                              0.08772
1985-02-08                             -0.35057
1985-02-11                              0.43975
1985-02-12                                    .
1985-02-13                                    .
1985-02-14                             -0.87796
1985-02-15                              0.79717
1985-02-18                                    .
1985-02-19                                    .
1985-02-20                              1.31926
1985-02-21                              1.04167
1985-02-22                              1.03093
1985-02-25                             -0.08503
1985-02-26                             -0.25532
1985-02-27                              1.45051
1985-02-28                              0.16821
1985-03-01                             -0.41982
1985-03-04                              0.59022
1985-03-05                             -0.58676
1985-03-06                              0.50590
1985-03-07                              0.16779
1985-03-08                             -1.92630
1985-03-11                              0.08540
1985-03-12                              0.51195
1985-03-13                              1.01868
1985-03-14                              0.16807
1985-03-15                              0.08389
1985-03-18                              0.75440
1985-03-19                             -0.24958
1985-03-20                             -0.66722
1985-03-21                             -0.75567
1985-03-22                              0.50761
1985-03-25                             -0.16835
1985-03-26                             -0.75885
1985-03-27                              0.59473
1985-03-28                             -0.76014
1985-03-29                             -0.85106
1985-04-01                              0.08584
1985-04-02                              0.34305
1985-04-03                              0.25641
1985-04-04                              0.17050
1985-04-05                                    .
1985-04-08                                    .
1985-04-09                             -0.93458
1985-04-10                             -0.68611
1985-04-11                             -1.38169
1985-04-12                              0.08757
1985-04-15                             -0.52493
1985-04-16                             -1.05541
1985-04-17                              0.35556
1985-04-18                             -1.41718
1985-04-19                              0.26954
1985-04-22                             -0.26882
1985-04-23                              1.07817
1985-04-24                              0.00000
1985-04-25                              1.06667
1985-04-26                             -0.17590
1985-04-29                              1.05727
1985-04-30                             -0.52310
1985-05-01                             -1.22699
1985-05-02                              0.17746
1985-05-03                             -0.70859
1985-05-06                             -0.17841
1985-05-07                             -0.17873
1985-05-08                              0.80573
1985-05-09                             -0.53286
1985-05-10                             -1.42857
1985-05-13                              0.00000
1985-05-14                             -1.53986
1985-05-15                              0.18399
1985-05-16                             -0.73462
1985-05-17                              0.27752
1985-05-20                             -2.58303
1985-05-21                              0.37879
1985-05-22                              0.18868
1985-05-23                              0.18832
1985-05-24                             -0.65789
1985-05-27                                    .
1985-05-28                                    .
1985-05-29                              0.28763
1985-05-30                             -0.66922
1985-05-31                             -1.05871
1985-06-03                             -2.23735
1985-06-04                              0.00000
1985-06-05                             -2.18905
1985-06-06                              0.61038
1985-06-07                              3.03337
1985-06-10                             -0.29441
1985-06-11                             -0.78740
1985-06-12                              0.79365
1985-06-13                              0.49213
1985-06-14                             -2.25269
1985-06-17                             -0.10020
1985-06-18                             -0.70211
1985-06-19                              1.41414
1985-06-20                              0.99602
1985-06-21                              1.97239
1985-06-24                              1.06383
1985-06-25                              0.47847
1985-06-26                              0.38095
1985-06-27                             -1.42315
1985-06-28                             -1.34745
1985-07-01                             -0.58537
1985-07-02                              0.09814
1985-07-03                              0.29412
1985-07-04                                    .
1985-07-05                                    .
1985-07-08                              1.20846
1985-07-09                              0.00000
1985-07-10                              0.19900
1985-07-11                              1.48957
1985-07-12                              0.09785
1985-07-15                             -0.09775
1985-07-16                             -0.68493
1985-07-17                             -0.29557
1985-07-18                              1.77866
1985-07-19                              0.38835
1985-07-22                              1.16054
1985-07-23                              0.09560
1985-07-24                              0.38204
1985-07-25                              0.09515
1985-07-26                              0.66540
1985-07-29                              0.75543
1985-07-30                             -0.09372
1985-07-31                             -0.84428
1985-08-01                             -0.56764
1985-08-02                              1.42721
1985-08-05                             -0.18762
1985-08-06                              0.09398
1985-08-07                             -0.93897
1985-08-08                             -1.13744
1985-08-09                             -0.57526
1985-08-12                              0.09643
1985-08-13                              0.77071
1985-08-14                             -0.76482
1985-08-15                             -0.19268
1985-08-16                             -0.96525
1985-08-19                             -0.29240
1985-08-20                             -0.29326
1985-08-21                             -0.78431
1985-08-22                             -0.19763
1985-08-23                              0.39604
1985-08-26                              0.39448
1985-08-27                             -0.58939
1985-08-28                              0.39526
1985-08-29                             -0.39370
1985-08-30                              1.58103
1985-09-02                                    .
1985-09-03                                    .
1985-09-04                             -0.78125
1985-09-05                              1.08268
1985-09-06                              2.23953
1985-09-09                             -0.09524
1985-09-10                             -0.09533
1985-09-11                              0.28626
1985-09-12                              0.09515
1985-09-13                             -1.14068
1985-09-16                             -0.28846
1985-09-17                              0.38573
1985-09-18                              0.19212
1985-09-19                              0.00000
1985-09-20                             -0.67114
1985-09-23                              0.28958
1985-09-24                             -0.57748
1985-09-25                             -0.58083
1985-09-26                             -0.48685
1985-09-27                                    .
1985-09-30                                    .
1985-10-01                             -0.19399
1985-10-02                              0.09718
1985-10-03                              0.19417
1985-10-04                              0.38760
1985-10-07                              0.57915
1985-10-08                             -0.57582
1985-10-09                              0.09653
1985-10-10                             -0.19286
1985-10-11                             -0.09662
1985-10-14                                    .
1985-10-15                                    .
1985-10-16                             -0.48544
1985-10-17                             -0.39024
1985-10-18                             -0.39177
1985-10-21                              0.09833
1985-10-22                             -0.58939
1985-10-23                              0.19763
1985-10-24                              0.09862
1985-10-25                              0.59113
1985-10-28                              0.68560
1985-10-29                             -1.65370
1985-10-30                             -1.38477
1985-10-31                              0.40120
1985-11-01                             -0.29970
1985-11-04                              0.00000
1985-11-05                             -0.50100
1985-11-06                              0.00000
1985-11-07                             -0.20141
1985-11-08                             -0.70636
1985-11-11                                    .
1985-11-12                                    .
1985-11-13                              0.41068
1985-11-14                              0.61350
1985-11-15                              0.81301
1985-11-18                             -2.01613
1985-11-19                              0.10288
1985-11-20                             -0.10277
1985-11-21                             -1.44033
1985-11-22                              0.83507
1985-11-25                              0.20704
1985-11-26                              0.00000
1985-11-27                             -0.41322
1985-11-28                                    .
1985-11-29                                    .
1985-12-02                              1.04275
1985-12-03                             -0.10320
1985-12-04                             -0.51653
1985-12-05                             -0.10384
1985-12-06                              0.31185
1985-12-09                             -1.65803
1985-12-10                             -1.36986
1985-12-11                             -1.70940
1985-12-12                              0.76087
1985-12-13                             -0.64725
1985-12-16                             -0.54289
1985-12-17                             -1.31004
1985-12-18                              0.77434
1985-12-19                             -0.10977
1985-12-20                             -0.65934
1985-12-23                              0.44248
1985-12-24                             -0.11013
1985-12-25                                    .
1985-12-26                                    .
1985-12-27                             -0.55310
1985-12-30                              0.22247
1985-12-31                             -0.11099
1986-01-01                                    .
1986-01-02                                    .
1986-01-03                              0.11062
1986-01-06                              0.22099
1986-01-07                             -1.43330
1986-01-08                              2.12528
1986-01-09                              1.53341
1986-01-10                              1.29450
1986-01-13                              1.06496
1986-01-14                             -0.63224
1986-01-15                             -1.27253
1986-01-16                             -0.10741
1986-01-17                             -0.64516
1986-01-20                                    .
1986-01-21                                    .
1986-01-22                              0.65076
1986-01-23                             -0.53879
1986-01-24                              0.00000
1986-01-27                             -1.08342
1986-01-28                             -0.87623
1986-01-29                              0.44199
1986-01-30                              0.11001
1986-01-31                             -0.21978
1986-02-03                             -0.66079
1986-02-04                             -0.66519
1986-02-05                              0.11161
1986-02-06                              0.66890
1986-02-07                              0.88594
1986-02-10                             -1.20746
1986-02-11                             -0.77778
1986-02-12                             -0.22396
1986-02-13                             -0.67340
1986-02-14                             -1.92090
1986-02-17                                    .
1986-02-18                                    .
1986-02-19                              0.69444
1986-02-20                             -0.34483
1986-02-21                             -2.19146
1986-02-24                             -1.06132
1986-02-25                              0.11919
1986-02-26                             -0.47619
1986-02-27                             -2.51196
1986-02-28                             -0.24540
1986-03-03                             -1.72202
1986-03-04                             -0.75094
1986-03-05                              2.39596
1986-03-06                             -0.98522
1986-03-07                             -0.99502
1986-03-10                             -2.51256
1986-03-11                             -0.77320
1986-03-12                             -0.25974
1986-03-13                              0.91146
1986-03-14                             -0.38710
1986-03-17                              0.64767
1986-03-18                              0.77220
1986-03-19                             -0.12771
1986-03-20                             -0.51151
1986-03-21                              0.25707
1986-03-24                             -1.28205
1986-03-25                              0.00000
1986-03-26                             -0.77922
1986-03-27                             -1.96335
1986-03-28                                    .
1986-03-31                                    .
1986-04-01                             -0.27064
1986-04-02                             -0.54274
1986-04-03                              1.09141
1986-04-04                              0.53981
1986-04-07                             -0.26846
1986-04-08                             -1.61507
1986-04-09                             -0.54720
1986-04-10                             -0.55021
1986-04-11                              0.82988
1986-04-14                             -1.37174
1986-04-15                              0.41725
1986-04-16                             -3.32410
1986-04-17                              0.71633
1986-04-18                              0.85349
1986-04-21                             -0.70522
1986-04-22                              2.98295
1986-04-23                              1.51724
1986-04-24                              2.03804
1986-04-25                              0.93209
1986-04-28                             -1.31926
1986-04-29                             -1.33690
1986-04-30                              0.00000
1986-05-01                              0.94851
1986-05-02                              0.80537
1986-05-05                             -0.79893
1986-05-06                              0.13423
1986-05-07                             -0.40214
1986-05-08                             -0.40377
1986-05-09                              1.08108
1986-05-12                              2.54011
1986-05-13                             -0.52151
1986-05-14                              0.39318
1986-05-15                              1.69713
1986-05-16                              2.56739
1986-05-19                             -0.12516
1986-05-20                             -1.25313
1986-05-21                              0.25381
1986-05-22                             -0.25316
1986-05-23                             -0.50761
1986-05-26                                    .
1986-05-27                                    .
1986-05-28                              0.00000
1986-05-29                              3.36352
1986-05-30                              0.75094
1986-06-02                              3.35404
1986-06-03                             -1.56250
1986-06-04                              2.44200
1986-06-05                             -0.95352
1986-06-06                             -4.33213
1986-06-09                              2.26415
1986-06-10                             -0.73801
1986-06-11                             -0.74349
1986-06-12                             -0.37453
1986-06-13                             -3.13283
1986-06-16                             -1.29366
1986-06-17                              0.00000
1986-06-18                             -0.78637
1986-06-19                              1.58520
1986-06-20                             -1.17035
1986-06-23                             -0.65789
1986-06-24                             -1.05960
1986-06-25                             -0.66934
1986-06-26                              0.00000
1986-06-27                             -0.53908
1986-06-30                             -0.40650
1986-07-01                              0.27211
1986-07-02                              0.00000
1986-07-03                             -0.81411
1986-07-04                                    .
1986-07-07                                    .
1986-07-08                              1.77839
1986-07-09                             -1.74731
1986-07-10                              0.00000
1986-07-11                             -0.13680
1986-07-14                             -0.68493
1986-07-15                             -1.24138
1986-07-16                              0.55866
1986-07-17                             -0.27778
1986-07-18                             -0.27855
1986-07-21                             -0.27933
1986-07-22                              0.84034
1986-07-23                              1.25000
1986-07-24                              0.82305
1986-07-25                             -0.27211
1986-07-28                              2.72851
1986-07-29                             -1.59363
1986-07-30                              0.00000
1986-07-31                             -0.94467
1986-08-01                              0.00000
1986-08-04                             -0.13624
1986-08-05                              0.81855
1986-08-06                              1.08254
1986-08-07                             -0.26774
1986-08-08                             -2.01342
1986-08-11                             -0.68493
1986-08-12                             -0.27586
1986-08-13                             -1.10650
1986-08-14                              0.13986
1986-08-15                             -0.27933
1986-08-18                              0.00000
1986-08-19                             -1.68067
1986-08-20                             -0.28490
1986-08-21                             -0.57143
1986-08-22                              1.58046
1986-08-25                             -0.14144
1986-08-26                             -1.27479
1986-08-27                              1.29125
1986-08-28                             -0.28329
1986-08-29                             -1.27841
1986-09-01                                    .
1986-09-02                                    .
1986-09-03                              2.41821
1986-09-04                             -0.69444
1986-09-05                              2.37762
1986-09-08                              0.81967
1986-09-09                             -0.40650
1986-09-10                              0.00000
1986-09-11                              2.99320
1986-09-12                              0.79260
1986-09-15                             -1.31062
1986-09-16                              0.00000
1986-09-17                             -0.92961
1986-09-18                              2.14477
1986-09-19                              0.65617
1986-09-22                             -0.65189
1986-09-23                             -0.52493
1986-09-24                             -1.31926
1986-09-25                             -0.13369
1986-09-26                              0.00000
1986-09-29                              0.93708
1986-09-30                             -1.19363
1986-10-01                             -0.53691
1986-10-02                              0.53981
1986-10-03                             -1.87919
1986-10-06                             -0.41040
1986-10-07                              0.00000
1986-10-08                              0.41209
1986-10-09                              0.27360
1986-10-10                              0.40928
1986-10-13                                    .
1986-10-14                                    .
1986-10-15                              0.26702
1986-10-16                              0.26631
1986-10-17                              0.53121
1986-10-20                              1.18890
1986-10-21                             -1.17493
1986-10-22                             -1.05680
1986-10-23                             -0.80107
1986-10-24                              0.53836
1986-10-27                             -0.66934
1986-10-28                              0.40431
1986-10-29                             -0.53691
1986-10-30                             -1.34953
1986-10-31                              0.41040
1986-11-03                             -0.68120
1986-11-04                              0.27435
1986-11-05                             -0.95759
1986-11-06                              1.10497
1986-11-07                              1.09290
1986-11-10                             -0.27027
1986-11-11                                    .
1986-11-12                                    .
1986-11-13                             -0.27211
1986-11-14                             -0.54570
1986-11-17                             -0.96022
1986-11-18                              0.69252
1986-11-19                             -1.10041
1986-11-20                              0.00000
1986-11-21                             -0.27816
1986-11-24                             -0.83682
1986-11-25                              0.56259
1986-11-26                              0.00000
1986-11-27                                    .
1986-11-28                                    .
1986-12-01                              0.41958
1986-12-02                             -1.39276
1986-12-03                             -0.28249
1986-12-04                             -0.70822
1986-12-05                              1.56919
1986-12-08                             -0.28090
1986-12-09                             -0.42254
1986-12-10                             -0.28289
1986-12-11                              0.99291
1986-12-12                              0.14045
1986-12-15                              0.28050
1986-12-16                             -0.41958
1986-12-17                              0.00000
1986-12-18                             -0.14045
1986-12-19                             -0.14065
1986-12-22                              0.00000
1986-12-23                             -0.28169
1986-12-24                             -0.14124
1986-12-25                                    .
1986-12-26                                    .
1986-12-29                              1.27119
1986-12-30                              0.83682
1986-12-31                              0.00000
1987-01-01                                    .
1987-01-02                                    .
1987-01-05                             -1.39276
1987-01-06                              0.00000
1987-01-07                             -0.42373
1987-01-08                             -0.14184
1987-01-09                             -0.42614
1987-01-12                              0.57061
1987-01-13                              0.70922
1987-01-14                              0.14085
1987-01-15                             -0.42194
1987-01-16                             -0.70621
1987-01-19                                    .
1987-01-20                                    .
1987-01-21                              0.00000
1987-01-22                              0.28531
1987-01-23                              0.42674
1987-01-26                              1.55807
1987-01-27                             -0.13947
1987-01-28                             -0.41899
1987-01-29                              0.00000
1987-01-30                              0.70126
1987-02-02                              0.69638
1987-02-03                              0.27663
1987-02-04                             -0.27586
1987-02-05                             -0.41494
1987-02-06                             -0.13889
1987-02-09                              0.83449
1987-02-10                              1.10345
1987-02-11                              0.54570
1987-02-12                             -0.81411
1987-02-13                             -0.41040
1987-02-16                                    .
1987-02-17                                    .
1987-02-18                             -0.40928
1987-02-19                             -0.95890
1987-02-20                              0.13831
1987-02-23                             -0.13812
1987-02-24                             -0.69156
1987-02-25                              0.41783
1987-02-26                              0.00000
1987-02-27                             -0.27739
1987-03-02                             -0.27816
1987-03-03                              0.55788
1987-03-04                             -0.97087
1987-03-05                              0.28011
1987-03-06                              0.97765
1987-03-09                              0.00000
1987-03-10                              0.00000
1987-03-11                              0.00000
1987-03-12                             -0.13831
1987-03-13                             -0.41551
1987-03-16                              0.41725
1987-03-17                             -0.27701
1987-03-18                              0.13889
1987-03-19                              0.00000
1987-03-20                              0.13870
1987-03-23                              0.41551
1987-03-24                              0.27586
1987-03-25                             -0.13755
1987-03-26                             -0.27548
1987-03-27                              1.24309
1987-03-30                              2.86494
1987-03-31                             -0.39788
1987-04-01                              1.06525
1987-04-02                              0.00000
1987-04-03                              0.00000
1987-04-06                             -0.65876
1987-04-07                              1.06101
1987-04-08                             -0.13123
1987-04-09                              2.23390
1987-04-10                              2.57069
1987-04-13                              1.12782
1987-04-14                              2.60223
1987-04-15                             -2.17391
1987-04-16                             -0.86420
1987-04-17                                    .
1987-04-20                                    .
1987-04-21                             -0.12195
1987-04-22                              0.61050
1987-04-23                              1.82039
1987-04-24                              0.95352
1987-04-27                             -1.18064
1987-04-28                             -1.07527
1987-04-29                              0.84541
1987-04-30                             -1.67665
1987-05-01                              2.19245
1987-05-04                              1.54946
1987-05-05                             -0.82160
1987-05-06                              1.06509
1987-05-07                             -0.46838
1987-05-08                             -0.82353
1987-05-11                              1.66074
1987-05-12                             -0.23337
1987-05-13                              0.00000
1987-05-14                              0.23392
1987-05-15                              2.68378
1987-05-18                             -0.79545
1987-05-19                              1.83276
1987-05-20                              0.33746
1987-05-21                             -0.56054
1987-05-22                             -1.01466
1987-05-25                                    .
1987-05-26                                    .
1987-05-27                              0.58480
1987-05-28                             -0.46512
1987-05-29                             -0.81776
1987-06-01                             -0.47114
1987-06-02                              3.19527
1987-06-03                             -0.91743
1987-06-04                             -0.69444
1987-06-05                             -0.93240
1987-06-08                              0.35294
1987-06-09                              0.35170
1987-06-10                              0.00000
1987-06-11                             -0.46729
1987-06-12                             -2.34742
1987-06-15                             -0.48077
1987-06-16                              0.00000
1987-06-17                             -0.60386
1987-06-18                              0.48603
1987-06-19                              0.36276
1987-06-22                             -0.84337
1987-06-23                              0.00000
1987-06-24                              0.97205
1987-06-25                             -0.72202
1987-06-26                              1.45455
1987-06-29                             -0.35842
1987-06-30                              0.47962
1987-07-01                             -0.23866
1987-07-02                             -0.71770
1987-07-03                                    .
1987-07-06                                    .
1987-07-07                             -0.12063
1987-07-08                              0.48309
1987-07-09                              0.60096
1987-07-10                             -0.59737
1987-07-13                              0.72115
1987-07-14                             -0.59666
1987-07-15                              1.20048
1987-07-16                             -0.23725
1987-07-17                             -0.59453
1987-07-20                              0.59809
1987-07-21                              0.95125
1987-07-22                              0.58893
1987-07-23                              0.23419
1987-07-24                              0.23364
1987-07-27                              0.23310
1987-07-28                              0.23256
1987-07-29                             -0.11601
1987-07-30                              0.00000
1987-07-31                              0.58072
1987-08-03                              1.73210
1987-08-04                              0.00000
1987-08-05                             -1.13507
1987-08-06                              0.22962
1987-08-07                             -0.34364
1987-08-10                              0.45977
1987-08-11                             -0.11442
1987-08-12                             -0.11455
1987-08-13                             -1.03211
1987-08-14                             -0.57937
1987-08-17                             -0.23310
1987-08-18                              1.98598
1987-08-19                              0.45819
1987-08-20                             -0.34208
1987-08-21                              0.34325
1987-08-24                              0.11403
1987-08-25                             -0.56948
1987-08-26                              0.68729
1987-08-27                              1.47895
